date,station,mean_airtemp,daily_precip,mean_windspeed
11/27/89,Toolik Field Station,-30.3,0,2.6
11/28/89,Toolik Field Station,-30.4,0,3.3
11/29/89,Toolik Field Station,-26.8,0,2.8
11/30/89,Toolik Field Station,-24.9,0,4
12/1/89,Toolik Field Station,-22.3,0,3.7
12/2/89,Toolik Field Station,-29.1,0,2.2
12/3/89,Toolik Field Station,-20.5,2.5,1.8
12/4/89,Toolik Field Station,-11.9,0,1.9
12/5/89,Toolik Field Station,-9.5,0,3.4
12/6/89,Toolik Field Station,-8.5,0,3.7
12/7/89,Toolik Field Station,-17.1,0,3.1
12/8/89,Toolik Field Station,-12.9,0,5.2
12/9/89,Toolik Field Station,-10.6,0,6.8
12/10/89,Toolik Field Station,-16.9,0,2.7
12/11/89,Toolik Field Station,-22.6,0,2
12/12/89,Toolik Field Station,-20.1,0,1.3
12/13/89,Toolik Field Station,-16.5,0,1.7
12/14/89,Toolik Field Station,-16.6,0,2.3
12/15/89,Toolik Field Station,-6.6,0,4.4
12/16/89,Toolik Field Station,-5.3,5.1,6.5
12/17/89,Toolik Field Station,-7.3,0,4.5
12/18/89,Toolik Field Station,-15.6,0,1.5
12/19/89,Toolik Field Station,-19.6,0,4.6
12/20/89,Toolik Field Station,-22.2,0,4.3
12/21/89,Toolik Field Station,-20,0,4.8
12/22/89,Toolik Field Station,-34.5,0,1.7
12/23/89,Toolik Field Station,-39.2,0,1.5
12/24/89,Toolik Field Station,-27.3,0,1.5
12/25/89,Toolik Field Station,-24,0,1.4
12/26/89,Toolik Field Station,-21.7,0,2.7
12/27/89,Toolik Field Station,-25.1,0,3.2
12/28/89,Toolik Field Station,-24.7,0,1.4
12/29/89,Toolik Field Station,-28.2,NA,2.5
12/30/89,Toolik Field Station,-38.8,NA,2.1
12/31/89,Toolik Field Station,-38.8,NA,1.8
1/1/90,Toolik Field Station,-35,NA,2.1
1/2/90,Toolik Field Station,-28.2,NA,4.1
1/3/90,Toolik Field Station,-28.2,NA,2.9
1/4/90,Toolik Field Station,-36.7,NA,1.6
1/5/90,Toolik Field Station,-38.9,NA,1.5
1/6/90,Toolik Field Station,-39.1,NA,1
1/7/90,Toolik Field Station,-36.8,NA,0.8
1/8/90,Toolik Field Station,-33.4,NA,2
1/9/90,Toolik Field Station,-34.2,NA,2.3
1/10/90,Toolik Field Station,-32.9,NA,3.4
1/11/90,Toolik Field Station,-24.3,NA,2.7
1/12/90,Toolik Field Station,-18.5,NA,2.7
1/13/90,Toolik Field Station,-28.2,NA,1.3
1/14/90,Toolik Field Station,-31.6,NA,1.5
1/15/90,Toolik Field Station,-24.6,NA,1.6
1/16/90,Toolik Field Station,-16.4,NA,1.5
1/17/90,Toolik Field Station,-23.9,NA,1.2
1/18/90,Toolik Field Station,-38.8,NA,1.2
1/19/90,Toolik Field Station,-39.6,NA,1.1
1/20/90,Toolik Field Station,-33.1,NA,0.8
1/21/90,Toolik Field Station,-31.5,NA,0.9
1/22/90,Toolik Field Station,-36.4,NA,1
1/23/90,Toolik Field Station,-36.8,NA,1.2
1/24/90,Toolik Field Station,-24.9,NA,3.3
1/25/90,Toolik Field Station,-31.4,NA,2.4
1/26/90,Toolik Field Station,-33.7,NA,2.5
1/27/90,Toolik Field Station,-40.5,NA,1.5
1/28/90,Toolik Field Station,-37.8,NA,2.2
1/29/90,Toolik Field Station,-35.8,NA,2.7
1/30/90,Toolik Field Station,-28.3,NA,5
1/31/90,Toolik Field Station,-22.1,NA,6.4
2/1/90,Toolik Field Station,-24.5,NA,3.2
2/2/90,Toolik Field Station,-33.9,NA,2.5
2/3/90,Toolik Field Station,-37.2,NA,2.4
2/4/90,Toolik Field Station,-39.1,NA,2.1
2/5/90,Toolik Field Station,-37.5,NA,2.6
2/6/90,Toolik Field Station,-35.5,NA,3.7
2/7/90,Toolik Field Station,-32,NA,3.1
2/8/90,Toolik Field Station,-40,NA,1.9
2/9/90,Toolik Field Station,-40.6,NA,1.7
2/10/90,Toolik Field Station,-31.5,NA,3.6
2/11/90,Toolik Field Station,-31.8,NA,3.3
2/12/90,Toolik Field Station,-31.9,NA,3.4
2/13/90,Toolik Field Station,-29,NA,2.3
2/14/90,Toolik Field Station,-32.4,NA,3.9
2/15/90,Toolik Field Station,-16.5,NA,10
2/16/90,Toolik Field Station,-17.1,NA,5.3
2/17/90,Toolik Field Station,-31.2,NA,1.7
2/18/90,Toolik Field Station,-37.3,NA,2.4
2/19/90,Toolik Field Station,-34.7,NA,4
2/20/90,Toolik Field Station,-36.2,NA,2.8
2/21/90,Toolik Field Station,-35.8,NA,2.4
2/22/90,Toolik Field Station,-36.4,NA,2.9
2/23/90,Toolik Field Station,-33,NA,2.6
2/24/90,Toolik Field Station,-29.6,NA,3.4
2/25/90,Toolik Field Station,-14.4,NA,9
2/26/90,Toolik Field Station,-17.3,NA,6.5
2/27/90,Toolik Field Station,-31,NA,1.6
2/28/90,Toolik Field Station,-29.8,NA,5.1
3/1/90,Toolik Field Station,-21,NA,4.8
3/2/90,Toolik Field Station,-12.5,0,5.5
3/3/90,Toolik Field Station,-10,0,3.9
3/4/90,Toolik Field Station,-14.9,0,4
3/5/90,Toolik Field Station,-25.4,0,2
3/6/90,Toolik Field Station,-28.6,0,0.9
3/7/90,Toolik Field Station,-24.6,0,2.6
3/8/90,Toolik Field Station,-23.9,2.5,2.5
3/9/90,Toolik Field Station,-23,0,2.4
3/10/90,Toolik Field Station,-17.1,0,4.2
3/11/90,Toolik Field Station,-17.1,5.1,2.8
3/12/90,Toolik Field Station,-20.7,0,1.6
3/13/90,Toolik Field Station,-25.2,0,2
3/14/90,Toolik Field Station,-26.2,0,2.4
3/15/90,Toolik Field Station,-15.1,0,10.1
3/16/90,Toolik Field Station,-2.1,0,9.9
3/17/90,Toolik Field Station,-10.6,0,5
3/18/90,Toolik Field Station,-20.3,0,4.1
3/19/90,Toolik Field Station,-15.7,0,5.4
3/20/90,Toolik Field Station,-9.8,0,5.2
3/21/90,Toolik Field Station,-5.8,0,6.9
3/22/90,Toolik Field Station,-3.3,2.5,4.5
3/23/90,Toolik Field Station,-11.2,0,3.3
3/24/90,Toolik Field Station,-11.5,0,1.6
3/25/90,Toolik Field Station,-13.4,0,1.8
3/26/90,Toolik Field Station,-9,0,2.7
3/27/90,Toolik Field Station,-11.1,2.5,1.7
3/28/90,Toolik Field Station,-14.2,0,0.9
3/29/90,Toolik Field Station,-4,0,2.9
3/30/90,Toolik Field Station,-3.9,5.1,4.7
3/31/90,Toolik Field Station,-6.8,2.5,2.9
4/1/90,Toolik Field Station,-9.2,0,3.4
4/2/90,Toolik Field Station,-8.2,0,5.4
4/3/90,Toolik Field Station,-4.9,0,5.8
4/4/90,Toolik Field Station,-3.5,0,4.1
4/5/90,Toolik Field Station,-7.2,2.5,3.6
4/6/90,Toolik Field Station,-12.6,0,2.5
4/7/90,Toolik Field Station,-6.3,0,5
4/8/90,Toolik Field Station,-0.7,0,6.6
4/9/90,Toolik Field Station,-0.7,0,4.9
4/10/90,Toolik Field Station,-11.4,0,4.6
4/11/90,Toolik Field Station,-11.6,0,4.9
4/12/90,Toolik Field Station,-6,0,4.1
4/13/90,Toolik Field Station,-8,0,3.2
4/14/90,Toolik Field Station,-7.4,0,4
4/15/90,Toolik Field Station,-6.4,0,3.7
4/16/90,Toolik Field Station,-10.5,0,3
4/17/90,Toolik Field Station,-12.9,0,2.6
4/18/90,Toolik Field Station,-17,0,2.2
4/19/90,Toolik Field Station,-19.5,0,1.4
4/20/90,Toolik Field Station,-15.3,0,1.8
4/21/90,Toolik Field Station,-3.5,0,2.6
4/22/90,Toolik Field Station,-6,0,2
4/23/90,Toolik Field Station,-12.3,0,2.3
4/24/90,Toolik Field Station,-11,0,1.8
4/25/90,Toolik Field Station,-4,0,7.3
4/26/90,Toolik Field Station,-2.2,0,4.3
4/27/90,Toolik Field Station,-3.6,0,3.3
4/28/90,Toolik Field Station,-4.3,0,6.3
4/29/90,Toolik Field Station,-13.4,2.5,3.4
4/30/90,Toolik Field Station,-15,5.1,2.1
5/1/90,Toolik Field Station,-12.2,0,2.1
5/2/90,Toolik Field Station,-5.3,0,2.3
5/3/90,Toolik Field Station,-4.4,0,3
5/4/90,Toolik Field Station,-4.7,0,2.8
5/5/90,Toolik Field Station,-4.7,0,2.4
5/6/90,Toolik Field Station,-2.1,0,3.9
5/7/90,Toolik Field Station,0,0,2.8
5/8/90,Toolik Field Station,0.9,0,3.4
5/9/90,Toolik Field Station,2.7,0,3
5/10/90,Toolik Field Station,4.2,0,1.9
5/11/90,Toolik Field Station,3.9,0,1.5
5/12/90,Toolik Field Station,5.2,0,2.7
5/13/90,Toolik Field Station,3.9,0.5,2.3
5/14/90,Toolik Field Station,4.9,0,1.8
5/15/90,Toolik Field Station,3.7,0,2.7
5/16/90,Toolik Field Station,7.7,0,2.7
5/17/90,Toolik Field Station,10,0,4.1
5/18/90,Toolik Field Station,11.5,0,2.8
5/19/90,Toolik Field Station,9.8,0,3.8
5/20/90,Toolik Field Station,9.1,0.5,2.8
5/21/90,Toolik Field Station,5.4,3.3,2.5
5/22/90,Toolik Field Station,2.7,3.6,2.8
5/23/90,Toolik Field Station,4.8,0.5,3
5/24/90,Toolik Field Station,4,0,3.6
5/25/90,Toolik Field Station,10.2,0,3.5
5/26/90,Toolik Field Station,12.6,0,3.6
5/27/90,Toolik Field Station,10.9,0,3.6
5/28/90,Toolik Field Station,9.4,0,3.4
5/29/90,Toolik Field Station,8.5,0,3.3
5/30/90,Toolik Field Station,9.7,0,2.6
5/31/90,Toolik Field Station,11.9,0,2.8
6/1/90,Toolik Field Station,10.6,0,3
6/2/90,Toolik Field Station,9.3,0,2.8
6/3/90,Toolik Field Station,7.1,0,2.8
6/4/90,Toolik Field Station,5,0,3.2
6/5/90,Toolik Field Station,2.6,0,3.5
6/6/90,Toolik Field Station,-0.5,0,2.8
6/7/90,Toolik Field Station,-1.1,2,4.6
6/8/90,Toolik Field Station,-1.6,5.8,3.5
6/9/90,Toolik Field Station,1.4,0.3,2.4
6/10/90,Toolik Field Station,6.7,0,3
6/11/90,Toolik Field Station,6.9,0,2.2
6/12/90,Toolik Field Station,10.6,3,2.6
6/13/90,Toolik Field Station,6.5,0.8,3.2
6/14/90,Toolik Field Station,9.8,0.8,2.3
6/15/90,Toolik Field Station,9.6,7.6,1.8
6/16/90,Toolik Field Station,8.8,10.2,2
6/17/90,Toolik Field Station,10.2,1.3,2.6
6/18/90,Toolik Field Station,11.4,0.3,2.5
6/19/90,Toolik Field Station,10.7,0,4.2
6/20/90,Toolik Field Station,10.7,0,5.4
6/21/90,Toolik Field Station,8.7,1.5,3.5
6/22/90,Toolik Field Station,11.6,0,5.3
6/23/90,Toolik Field Station,5.2,2.5,2.6
6/24/90,Toolik Field Station,13.4,0,2.4
6/25/90,Toolik Field Station,17.3,0,3.2
6/26/90,Toolik Field Station,16.7,0,3.5
6/27/90,Toolik Field Station,13.6,14.2,2.9
6/28/90,Toolik Field Station,13,5.8,2.7
6/29/90,Toolik Field Station,15.1,0,3.9
6/30/90,Toolik Field Station,18.3,0,3.2
7/1/90,Toolik Field Station,19.9,0,3.2
7/2/90,Toolik Field Station,19.5,0.3,2.9
7/3/90,Toolik Field Station,19.3,0,3.7
7/4/90,Toolik Field Station,18.3,0,3.4
7/5/90,Toolik Field Station,20.4,0,3.9
7/6/90,Toolik Field Station,19.4,0,3.4
7/7/90,Toolik Field Station,8.2,2.8,3.3
7/8/90,Toolik Field Station,3,1,3.1
7/9/90,Toolik Field Station,7.2,0,3.4
7/10/90,Toolik Field Station,10.1,0,2.9
7/11/90,Toolik Field Station,13,0,3
7/12/90,Toolik Field Station,12.7,5.1,2.2
7/13/90,Toolik Field Station,14.4,0,3.5
7/14/90,Toolik Field Station,13.3,0,3.9
7/15/90,Toolik Field Station,12.3,0,2.7
7/16/90,Toolik Field Station,12,0.3,4.6
7/17/90,Toolik Field Station,11.5,0.3,2.1
7/18/90,Toolik Field Station,15.1,0,3.4
7/19/90,Toolik Field Station,17.2,0,4.5
7/20/90,Toolik Field Station,17.7,0,5.4
7/21/90,Toolik Field Station,14.2,0.3,2.7
7/22/90,Toolik Field Station,14.4,0,2.3
7/23/90,Toolik Field Station,14.9,0,3.1
7/24/90,Toolik Field Station,12.9,0,3.4
7/25/90,Toolik Field Station,4.7,0.5,4.1
7/26/90,Toolik Field Station,3.8,0.3,4
7/27/90,Toolik Field Station,7.4,0,3.1
7/28/90,Toolik Field Station,7,0.8,3.9
7/29/90,Toolik Field Station,9.8,0.3,2.7
7/30/90,Toolik Field Station,10.9,0.5,3.1
7/31/90,Toolik Field Station,10.5,0,3.3
8/1/90,Toolik Field Station,11.6,0,3.3
8/2/90,Toolik Field Station,9.4,0,3.4
8/3/90,Toolik Field Station,5.2,0,3.2
8/4/90,Toolik Field Station,5.2,0.3,3.6
8/5/90,Toolik Field Station,11.5,0,3.2
8/6/90,Toolik Field Station,10.8,0,3.2
8/7/90,Toolik Field Station,8.5,0,3.6
8/8/90,Toolik Field Station,7.3,0,2.9
8/9/90,Toolik Field Station,6.6,0,2.1
8/10/90,Toolik Field Station,10.8,0,2.5
8/11/90,Toolik Field Station,14.1,0,2.6
8/12/90,Toolik Field Station,17.2,0,3.3
8/13/90,Toolik Field Station,18.3,0,3.5
8/14/90,Toolik Field Station,16.8,0,3.5
8/15/90,Toolik Field Station,13.8,0.3,2.7
8/16/90,Toolik Field Station,11.5,1.3,3.1
8/17/90,Toolik Field Station,14.5,0,3.1
8/18/90,Toolik Field Station,9.8,9.1,1.9
8/19/90,Toolik Field Station,4.9,1.3,3.3
8/20/90,Toolik Field Station,1.6,0,2.5
8/21/90,Toolik Field Station,6.6,0,2.1
8/22/90,Toolik Field Station,10.2,0,2.7
8/23/90,Toolik Field Station,12.1,0,3
8/24/90,Toolik Field Station,6.6,4.1,3.8
8/25/90,Toolik Field Station,9,0,NA
8/26/90,Toolik Field Station,10.1,0,NA
8/27/90,Toolik Field Station,7.1,0,NA
8/28/90,Toolik Field Station,2.3,0,NA
8/29/90,Toolik Field Station,3.3,0,NA
8/30/90,Toolik Field Station,5.8,0,NA
8/31/90,Toolik Field Station,3.8,0,NA
9/1/90,Toolik Field Station,-2.4,0,NA
9/2/90,Toolik Field Station,-3.9,0,NA
9/3/90,Toolik Field Station,-1.3,NA,NA
9/4/90,Toolik Field Station,0.9,NA,NA
9/5/90,Toolik Field Station,4.7,NA,NA
9/6/90,Toolik Field Station,2.8,NA,NA
9/7/90,Toolik Field Station,-2.5,NA,NA
9/8/90,Toolik Field Station,-2.1,NA,NA
9/9/90,Toolik Field Station,-5.1,NA,NA
9/10/90,Toolik Field Station,-2,NA,NA
9/11/90,Toolik Field Station,-0.7,NA,NA
9/12/90,Toolik Field Station,1.7,NA,NA
9/13/90,Toolik Field Station,4.5,NA,NA
9/14/90,Toolik Field Station,4.3,NA,NA
9/15/90,Toolik Field Station,1.4,NA,NA
9/16/90,Toolik Field Station,1.7,NA,NA
9/17/90,Toolik Field Station,3.7,NA,NA
9/18/90,Toolik Field Station,4.1,NA,NA
9/19/90,Toolik Field Station,1.9,NA,NA
9/20/90,Toolik Field Station,-1.7,NA,NA
9/21/90,Toolik Field Station,1.2,NA,NA
9/22/90,Toolik Field Station,3.5,NA,NA
9/23/90,Toolik Field Station,-0.4,NA,NA
9/24/90,Toolik Field Station,-3.4,NA,NA
9/25/90,Toolik Field Station,-3.4,NA,NA
9/26/90,Toolik Field Station,-3.4,NA,NA
9/27/90,Toolik Field Station,-4.8,NA,NA
9/28/90,Toolik Field Station,-6.2,NA,NA
9/29/90,Toolik Field Station,-4.8,NA,NA
9/30/90,Toolik Field Station,-4.8,NA,NA
10/1/90,Toolik Field Station,-8.2,0,NA
10/2/90,Toolik Field Station,-9.6,0,NA
10/3/90,Toolik Field Station,-6.2,0,NA
10/4/90,Toolik Field Station,-2.7,2.5,NA
10/5/90,Toolik Field Station,-2.1,0,NA
10/6/90,Toolik Field Station,-1.9,0,NA
10/7/90,Toolik Field Station,-1.3,0,NA
10/8/90,Toolik Field Station,-2.2,0,NA
10/9/90,Toolik Field Station,-5,0,NA
10/10/90,Toolik Field Station,-1.3,0,NA
10/11/90,Toolik Field Station,-2,0,NA
10/12/90,Toolik Field Station,-4.3,0,NA
10/13/90,Toolik Field Station,-8,0,NA
10/14/90,Toolik Field Station,-10.9,0,NA
10/15/90,Toolik Field Station,-12.1,0,NA
10/16/90,Toolik Field Station,-12.1,0,NA
10/17/90,Toolik Field Station,-8.1,0,NA
10/18/90,Toolik Field Station,-6.7,0,NA
10/19/90,Toolik Field Station,-3,0,NA
10/20/90,Toolik Field Station,-7.7,0,NA
10/21/90,Toolik Field Station,-14,0,NA
10/22/90,Toolik Field Station,-20.9,0,NA
10/23/90,Toolik Field Station,-24.4,0,NA
10/24/90,Toolik Field Station,-21.7,0,NA
10/25/90,Toolik Field Station,-20.9,0,NA
10/26/90,Toolik Field Station,-21,0,NA
10/27/90,Toolik Field Station,-16.9,2.5,NA
10/28/90,Toolik Field Station,-15.7,0,NA
10/29/90,Toolik Field Station,-14.8,0,NA
10/30/90,Toolik Field Station,-12.7,0,NA
10/31/90,Toolik Field Station,-12.4,0,NA
11/1/90,Toolik Field Station,-12.6,0,NA
11/2/90,Toolik Field Station,-10.5,0,NA
11/3/90,Toolik Field Station,-4.9,0,NA
11/4/90,Toolik Field Station,-3.3,5.1,NA
11/5/90,Toolik Field Station,-11.2,5.1,NA
11/6/90,Toolik Field Station,-22.9,0,NA
11/7/90,Toolik Field Station,-27.1,0,NA
11/8/90,Toolik Field Station,-28.9,0,NA
11/9/90,Toolik Field Station,-29.5,0,NA
11/10/90,Toolik Field Station,-23,0,NA
11/11/90,Toolik Field Station,-13.6,0,NA
11/12/90,Toolik Field Station,-11.2,0,NA
11/13/90,Toolik Field Station,-9,0,NA
11/14/90,Toolik Field Station,-15.7,0,NA
11/15/90,Toolik Field Station,-22.3,0,NA
11/16/90,Toolik Field Station,-27.9,0,NA
11/17/90,Toolik Field Station,-16.2,0,NA
11/18/90,Toolik Field Station,-11.1,0,NA
11/19/90,Toolik Field Station,-15.8,0,NA
11/20/90,Toolik Field Station,-18.1,0,NA
11/21/90,Toolik Field Station,-29.6,0,NA
11/22/90,Toolik Field Station,-25.5,0,NA
11/23/90,Toolik Field Station,-17.9,0,NA
11/24/90,Toolik Field Station,-20.6,0,NA
11/25/90,Toolik Field Station,-17.7,0,NA
11/26/90,Toolik Field Station,-25.6,0,NA
11/27/90,Toolik Field Station,-28.8,0,NA
11/28/90,Toolik Field Station,-30.7,0,NA
11/29/90,Toolik Field Station,-34.6,0,NA
11/30/90,Toolik Field Station,-31.3,0,NA
12/1/90,Toolik Field Station,-25.7,0,NA
12/2/90,Toolik Field Station,-26.6,0,NA
12/3/90,Toolik Field Station,-30,0,NA
12/4/90,Toolik Field Station,-27.9,0,NA
12/5/90,Toolik Field Station,-28.5,0,NA
12/6/90,Toolik Field Station,-37.5,0,NA
12/7/90,Toolik Field Station,-35.7,0,NA
12/8/90,Toolik Field Station,-30.9,0,NA
12/9/90,Toolik Field Station,-24.7,0,NA
12/10/90,Toolik Field Station,-23.2,0,NA
12/11/90,Toolik Field Station,-23.4,0,NA
12/12/90,Toolik Field Station,-23.9,0,NA
12/13/90,Toolik Field Station,-29,0,NA
12/14/90,Toolik Field Station,-27.2,0,NA
12/15/90,Toolik Field Station,-27.5,0,NA
12/16/90,Toolik Field Station,-26.5,0,NA
12/17/90,Toolik Field Station,-14.4,0,NA
12/18/90,Toolik Field Station,-4.1,0,NA
12/19/90,Toolik Field Station,-1.4,0,NA
12/20/90,Toolik Field Station,-1.1,0,NA
12/21/90,Toolik Field Station,-15.9,0,NA
12/22/90,Toolik Field Station,-27.1,0,NA
12/23/90,Toolik Field Station,-23.6,0,NA
12/24/90,Toolik Field Station,-11.7,0,NA
12/25/90,Toolik Field Station,-26.6,0,NA
12/26/90,Toolik Field Station,-23,0,NA
12/27/90,Toolik Field Station,-23.2,0,NA
12/28/90,Toolik Field Station,-17.8,0,NA
12/29/90,Toolik Field Station,-25.2,0,NA
12/30/90,Toolik Field Station,-22.3,0,NA
12/31/90,Toolik Field Station,-18.2,0,NA
1/1/91,Toolik Field Station,-21.6,0,NA
1/2/91,Toolik Field Station,-21.1,0,NA
1/3/91,Toolik Field Station,-14.5,0,NA
1/4/91,Toolik Field Station,-11.5,0,NA
1/5/91,Toolik Field Station,-14.4,0,NA
1/6/91,Toolik Field Station,-10.2,0,NA
1/7/91,Toolik Field Station,-12.2,0,NA
1/8/91,Toolik Field Station,-24.8,0,NA
1/9/91,Toolik Field Station,-34.5,2.5,NA
1/10/91,Toolik Field Station,-38.8,0,NA
1/11/91,Toolik Field Station,-41.7,0,NA
1/12/91,Toolik Field Station,-46.3,0,NA
1/13/91,Toolik Field Station,-45.9,2.5,NA
1/14/91,Toolik Field Station,-45,5.1,NA
1/15/91,Toolik Field Station,-43.6,0,NA
1/16/91,Toolik Field Station,-40.8,0,NA
1/17/91,Toolik Field Station,-41.9,0,NA
1/18/91,Toolik Field Station,-30.8,0,NA
1/19/91,Toolik Field Station,-11.2,0,NA
1/20/91,Toolik Field Station,-3.3,0,NA
1/21/91,Toolik Field Station,-7.7,2.5,NA
1/22/91,Toolik Field Station,-7.6,2.5,NA
1/23/91,Toolik Field Station,-7.5,5.1,NA
1/24/91,Toolik Field Station,-5.2,0,NA
1/25/91,Toolik Field Station,-1.4,5.1,NA
1/26/91,Toolik Field Station,-19,0,NA
1/27/91,Toolik Field Station,-18,0,NA
1/28/91,Toolik Field Station,-18.3,0,NA
1/29/91,Toolik Field Station,-31.9,0,NA
1/30/91,Toolik Field Station,-25.4,0,NA
1/31/91,Toolik Field Station,-33.5,0,NA
2/1/91,Toolik Field Station,-43.5,0,NA
2/2/91,Toolik Field Station,-43.8,0,NA
2/3/91,Toolik Field Station,-39.5,0,NA
2/4/91,Toolik Field Station,-38.5,5.1,NA
2/5/91,Toolik Field Station,-40.5,0,NA
2/6/91,Toolik Field Station,-41.4,0,NA
2/7/91,Toolik Field Station,-39.8,0,NA
2/8/91,Toolik Field Station,-33.3,0,NA
2/9/91,Toolik Field Station,-16.6,2.5,NA
2/10/91,Toolik Field Station,-6.5,0,NA
2/11/91,Toolik Field Station,-6,2.5,NA
2/12/91,Toolik Field Station,-3.7,0,NA
2/13/91,Toolik Field Station,-8.1,2.5,NA
2/14/91,Toolik Field Station,-14.9,5.1,NA
2/15/91,Toolik Field Station,-26.6,0,NA
2/16/91,Toolik Field Station,-34.4,0,NA
2/17/91,Toolik Field Station,-34,0,NA
2/18/91,Toolik Field Station,-36.8,0,NA
2/19/91,Toolik Field Station,-37.3,0,NA
2/20/91,Toolik Field Station,-37.2,5.1,NA
2/21/91,Toolik Field Station,-37.6,0,NA
2/22/91,Toolik Field Station,-36.5,2.5,NA
2/23/91,Toolik Field Station,-12.3,5.1,NA
2/24/91,Toolik Field Station,-4.4,0,NA
2/25/91,Toolik Field Station,-6,0,NA
2/26/91,Toolik Field Station,-15.8,0,NA
2/27/91,Toolik Field Station,-16.9,0,NA
2/28/91,Toolik Field Station,-9.7,2.5,NA
3/1/91,Toolik Field Station,-7.3,0,NA
3/2/91,Toolik Field Station,-8.1,0,NA
3/3/91,Toolik Field Station,-9.7,0,NA
3/4/91,Toolik Field Station,-12,0,NA
3/5/91,Toolik Field Station,-12.4,0,NA
3/6/91,Toolik Field Station,-14.9,0,NA
3/7/91,Toolik Field Station,-15.8,0,NA
3/8/91,Toolik Field Station,-26.7,0,NA
3/9/91,Toolik Field Station,-28.9,0,NA
3/10/91,Toolik Field Station,-26.1,0,NA
3/11/91,Toolik Field Station,-33.1,0,NA
3/12/91,Toolik Field Station,-39.1,0,NA
3/13/91,Toolik Field Station,-28.7,0,NA
3/14/91,Toolik Field Station,-17.2,2.5,NA
3/15/91,Toolik Field Station,-23.5,0,NA
3/16/91,Toolik Field Station,-29.4,0,NA
3/17/91,Toolik Field Station,-12.5,0,NA
3/18/91,Toolik Field Station,-26.6,0,NA
3/19/91,Toolik Field Station,-28.7,0,NA
3/20/91,Toolik Field Station,-28.3,0,NA
3/21/91,Toolik Field Station,-31,0,NA
3/22/91,Toolik Field Station,-28.9,0,NA
3/23/91,Toolik Field Station,-11.1,0,NA
3/24/91,Toolik Field Station,-10.1,0,NA
3/25/91,Toolik Field Station,-13.9,0,NA
3/26/91,Toolik Field Station,-27.7,0,NA
3/27/91,Toolik Field Station,-27.7,0,NA
3/28/91,Toolik Field Station,-28.4,0,NA
3/29/91,Toolik Field Station,-28.5,0,NA
3/30/91,Toolik Field Station,-20.8,0,NA
3/31/91,Toolik Field Station,-20.8,0,NA
4/1/91,Toolik Field Station,-17.5,0,NA
4/2/91,Toolik Field Station,-15.8,0,NA
4/3/91,Toolik Field Station,-18.3,0,NA
4/4/91,Toolik Field Station,-21,0,NA
4/5/91,Toolik Field Station,-23.5,0,NA
4/6/91,Toolik Field Station,-25.1,0,NA
4/7/91,Toolik Field Station,-17.6,10.2,NA
4/8/91,Toolik Field Station,-22,0,NA
4/9/91,Toolik Field Station,-22.5,0,NA
4/10/91,Toolik Field Station,-13.8,0,NA
4/11/91,Toolik Field Station,-13.8,0,NA
4/12/91,Toolik Field Station,-13.7,0,NA
4/13/91,Toolik Field Station,-12.8,0,NA
4/14/91,Toolik Field Station,-5.5,0,NA
4/15/91,Toolik Field Station,-2.4,0,NA
4/16/91,Toolik Field Station,-2.6,0,NA
4/17/91,Toolik Field Station,-2.5,5.1,NA
4/18/91,Toolik Field Station,-2.5,0,NA
4/19/91,Toolik Field Station,-5.4,0,NA
4/20/91,Toolik Field Station,-4.9,0,2.3
4/21/91,Toolik Field Station,-4.3,0,3.4
4/22/91,Toolik Field Station,-7.7,0,1.9
4/23/91,Toolik Field Station,-5.1,2.5,1.5
4/24/91,Toolik Field Station,-1.4,0,3.1
4/25/91,Toolik Field Station,2.2,0,3.9
4/26/91,Toolik Field Station,-6.5,0,3
4/27/91,Toolik Field Station,-9.1,0,1
4/28/91,Toolik Field Station,-1.7,0,3.4
4/29/91,Toolik Field Station,-1,0,3.5
4/30/91,Toolik Field Station,0.7,0,3.8
5/1/91,Toolik Field Station,2.7,2.5,2.7
5/2/91,Toolik Field Station,2,0,3.3
5/3/91,Toolik Field Station,4,0,3.6
5/4/91,Toolik Field Station,3.5,0,2.5
5/5/91,Toolik Field Station,5,0,2.5
5/6/91,Toolik Field Station,1.8,0,2.3
5/7/91,Toolik Field Station,7.4,0,3.1
5/8/91,Toolik Field Station,5.9,2.5,2.1
5/9/91,Toolik Field Station,4.2,0,2.7
5/10/91,Toolik Field Station,1.1,5.1,2.6
5/11/91,Toolik Field Station,0.5,0,2.1
5/12/91,Toolik Field Station,3,7.6,3.1
5/13/91,Toolik Field Station,4.7,0,3.8
5/14/91,Toolik Field Station,4.8,0,3.3
5/15/91,Toolik Field Station,2.2,0,2.7
5/16/91,Toolik Field Station,-0.6,0,1.7
5/17/91,Toolik Field Station,1.8,0,1.9
5/18/91,Toolik Field Station,1.6,0,2.4
5/19/91,Toolik Field Station,0.2,0,2.1
5/20/91,Toolik Field Station,3.7,0,2.4
5/21/91,Toolik Field Station,1.3,0,2.3
5/22/91,Toolik Field Station,2.2,0,1.7
5/23/91,Toolik Field Station,1.3,0,2.2
5/24/91,Toolik Field Station,2.2,0,3
5/25/91,Toolik Field Station,-2.3,0,3
5/26/91,Toolik Field Station,2.4,5.1,1.8
5/27/91,Toolik Field Station,7.5,0,3.9
5/28/91,Toolik Field Station,8.1,0,2.9
5/29/91,Toolik Field Station,5,0,2.8
5/30/91,Toolik Field Station,7.3,0,3.4
